"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
13090220,"TOLUVIEJO  [13090220]","Pluviográfica","Convencional","Suspendida","15/08/1951","15/07/1959",68,"9,45","-75,45","Sucre","Tolú Viejo","Area Operativa 02 - Atlántico-Bolivar-Sucre","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Litoral","Directos Caribe Golfo de Morrosquillo",,,
13095030,"TOLUVIEJO  [13095030]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1957","15/07/1959",68,"9,45","-75,45","Sucre","Tolú Viejo","Area Operativa 02 - Atlántico-Bolivar-Sucre","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Litoral","Directos Caribe Golfo de Morrosquillo",,,
14010060,"CARTAGENA  [14010060]","Pluviométrica","Convencional","Suspendida","15/04/1952","15/09/1968",1,"10,46666667","-75,53333333","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Caribe","Sinú","Bajo Sinú",,,
14010070,"ESC NAVAL  [14010070]","Pluviométrica","Convencional","Suspendida","15/01/1958","15/08/1965",1,"10,40","-75,51666667","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Caribe","Caribe - Litoral","Arroyos Directos al Caribe",,,
14010080,"BUENAVISTA-PIOJO  [14010080]","Pluviométrica","Convencional","Suspendida","15/11/1963","15/12/1970",60,"10,75","-75,11666667","Atlantico","Piojó","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Caribe","Caribe - Litoral","Arroyos Directos al Caribe",,,
14015000,"REFINERIA DE CARTAGENA  - AUT  [14015000]","Climatológica Principal","Automática con Telemetría","Activa",,,8,"9,2666666670","-73,51666667","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","REFINERÍA DE CARTAGENA S.A.","Magdalena Cauca","Cesar","Bajo Cesar",,,
14015040,"UNIV CARTAGENA  [14015040]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1931","15/11/1964",1,"10,38333333","-75,51666667","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Caribe","Caribe - Litoral","Arroyos Directos al Caribe",,,
14015050,"TIERRABAJA  [14015050]","Climatológica Ordinaria","Convencional","Suspendida","15/05/1965","15/11/1967",5,"10,48333333","-75,48333333","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Caribe","Caribe - Litoral","Arroyos Directos al Caribe",,,
14017001,"TESORO INVEMAR  - AUT  [14017001]","Limnigráfica","Automática con Telemetría","Activa","06/08/2012",,3,"10,23491667","-75,740550","Bolivar","Cartagena De Indias","Area Operativa 02 - Atlántico-Bolivar-Sucre","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Magdalena Cauca","Bajo Magdalena","Canal del Dique margen izquierda","MAR CARIBE",,
15010060,"VICTORIA LA  [15010060]","Pluviométrica","Convencional","Suspendida","15/06/1951","21/10/2020",1100,"11,12","-74,0999722220","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15010130,"JIROCASACA  [15010130]","Pluviométrica","Convencional","Suspendida","15/02/1953","15/11/1960",710,"11,05","-74,03333333","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","FEDERACIÓN NACIONAL DE CAFETEROS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010210,"VEGAS LAS HDA  [15010210]","Pluviométrica","Convencional","Suspendida","15/01/1932","15/08/1941",15,"11,21666667","-74","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010220,"NUBES LAS HDA  [15010220]","Pluviométrica","Convencional","Suspendida","15/01/1932","15/11/1944",13,"11,21666667","-74,16666667","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010230,"GIMNASIO STA MARTA  [15010230]","Pluviométrica","Convencional","Suspendida","15/04/1938","15/06/1944",10,"11,21666667","-74,21666667","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010260,"BATALLON  [15010260]","Pluviométrica","Convencional","Suspendida","15/08/1931","15/08/1936",10,"11,23333333","-74,23333333","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010270,"NARANJOS LOS GJA  [15010270]","Pluviométrica","Convencional","Suspendida","15/05/1946","15/09/1947",100,"11,31666667","-73,90","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010280,"INST CELEDON  [15010280]","Pluviométrica","Convencional","Suspendida","15/04/1938","15/11/1939",50,"11,26666667","-74,21666667","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE AGRICULTURA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15010290,"CINCINATI  [15010290]","Pluviométrica","Convencional","Suspendida","15/02/1953","15/06/1965",1375,"11,21666667","-74,05","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","FEDERACIÓN NACIONAL DE CAFETEROS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011001,"SANTA_MARTA_CIOH  - AUT  [15011001]","Meteorologica Marina","Automática con Telemetría","Activa","17/03/2016",,0,"11,23511667","-74,22156944","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","DIRECCIÓN GENERAL MARÍTIMA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011002,"SALGUERO_INVEMAR  - AUT  [15011002]","Meteorologica Marina","Automática con Telemetría","Activa","17/03/2016",,0,"11,18835278","-74,23145278","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011003,"SPRC  [15011003]","Meteorologica Marina","Automática sin Telemetría","Activa","17/03/2016",,0,"11,04306667","-74,23191111","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","SOCIEDAD PORTUARIA REGIONAL CARTAGENA","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011004,"COMARTA_UJTL  [15011004]","Meteorologica Marina","Automática sin Telemetría","Activa","17/03/2016",,0,"11,20183611","-74,22726944","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","UNIVERSIDAD JORGE TADEO LOZANO","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011005,"DON_JACA  [15011005]","Meteorologica Marina","Automática sin Telemetría","Activa","17/03/2016",,0,"11,09858889","-74,21860556","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","DRUMMOND COMPANY INC","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15011006,"PUERTO_DRUMMOND  [15011006]","Limnigráfica","Automática sin Telemetría","Suspendida","17/03/2016","20/10/2020",0,"11,06","-74,21","Magdalena","Ciénaga","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","DRUMMOND COMPANY INC","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares","MANZANARES","Por solicitud del Coordinador del AO 05. REQ 2020-007579. Estas estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa.",
15011007,"PUNTA_BETIN_INVEMAR  - AUT  [15011007]","Meteorologica Marina","Automática con Telemetría","Activa","17/03/2016",,0,"11,25123056","-74,22053056","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares","MAR CARIBE",,
15015070,"JIROCASACA  [15015070]","Climatológica Ordinaria","Convencional","Suspendida","15/02/1992","21/10/2020",710,"11,12","-74,03","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","DRUMMOND COMPANY INC","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15015080,"POZOS COLORADOS  [15015080]","Climatológica Ordinaria","Convencional","Suspendida","15/03/1940","15/12/1961",2,"11,16666667","-74,23333333","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares",,,
15017011,"PUNTA BETIN INVEMAR  - AUT  [15017011]","Limnigráfica","Automática con Telemetría","Suspendida","18/09/2012","20/10/2020",0,"11,25","-74,22","Magdalena","Santa Marta","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Caribe","Caribe - Guajira","Río  Piedras - Río Manzanares","MAR CARIBE","Por solicitud del Coordinador del AO 05. REQ 2020-007579. Estas estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa.",
15060250,"FARO EL  [15060250]","Pluviométrica","Convencional","Suspendida","15/01/1954","15/08/1958",100,"11","-72,73333333","La Guajira","Barrancas","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","FEDERACIÓN NACIONAL DE CAFETEROS","Caribe","Caribe - Guajira","Río Ranchería",,,
15061001,"CORPOGUAJIRA RIOHACHA  [15061001]","Meteorologica Marina","Automática sin Telemetría","Activa","17/03/2016",,0,"11,54683333","-72,90755556","La Guajira","Riohacha","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","CORPORACIÓN AUTÓNOMA REGIONAL DE LA GUAJIRA","Caribe","Caribe - Guajira","Río Ranchería",,,
15067270,"LAS CASITAS [15067270]","Limnimétrica","Convencional","Activa","01/10/2010",,163,"10,942237","-72,723146","La Guajira","Barrancas","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","CERREJÓN MINA","Caribe","Caribe - Guajira","Río Ranchería","ARROYO PALOMINO","|10/12/2024$mvelez$Se modifican las coordenadas y la elevación de acuerdo con el memorando 20243120210013 del 07/11/2024 emitido por el coordinador Mauricio Romero AOP5",
15070260,"PROVISION DE AGUAS  [15070260]","Pluviométrica","Convencional","Suspendida","15/11/1936","15/12/1966",6,"11,71666667","-72,23333333","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,,
15070270,"SAN JOSE DE BAHIA  [15070270]","Pluviométrica","Convencional","Suspendida","15/04/1940","15/06/1944",1,"12,33333333","-71,80","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MINISTERIO DE LA ECONOMÍA","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,,
15071001,"BOYA_PUERTO_BOLIVAR_OLEAJ  - AUT  [15071001]","Meteorologica Marina","Automática con Telemetría","Activa","17/03/2016",,0,"12,3490","-72,2180","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","DIRECCIÓN GENERAL MARÍTIMA","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,,
15075070,"KASUSHI  [15075070]","Climatológica Principal","Convencional","Suspendida","20/05/2000","21/10/2020",32,"12,22","-72","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075080,"ARUTKJUI  [15075080]","Climatológica Principal","Convencional","Suspendida","15/12/2000","21/10/2020",15,"12,22","-72,02","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075090,"KASWOIN  [15075090]","Climatológica Principal","Convencional","Suspendida","13/12/2000","21/10/2020",21,"12,22","-72,03","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075100,"PUNTA COCO  [15075100]","Climatológica Principal","Convencional","Suspendida","25/11/2002","21/10/2020",6,"12,28","-71,92","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075110,"MAURIPAO  [15075110]","Climatológica Principal","Convencional","Suspendida","27/11/2002","21/10/2020",20,"12,33","-71,70","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075120,"BAHIA HONDITA  [15075120]","Climatológica Principal","Convencional","Suspendida","26/11/2002","21/10/2020",16,"12,42","-71,72","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075130,"TAROA  [15075130]","Climatológica Principal","Convencional","Suspendida","26/11/2002","21/10/2020",5,"12,42","-71,57","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15075140,"PUERTO ESTRELLA  [15075140]","Climatológica Principal","Convencional","Suspendida","16/11/2002","21/10/2020",5,"12,3499722220","-71,2999722220","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","ESTACIONES PARTICULARES","Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",,"Por Solicitud del Coordinador del AO05 REQ2020-007572. Estas Estaciones deben ser suspendidas porque actualmente no se encuentran en operación en el Área Operativa 05.",
15077001,"PTO BOLIVAR INVEMAR  - AUT  [15077001]","Meteorologica Marina","Automática con Telemetría","Activa","18/09/2012",,0,"12,25649722","-71,97431944","La Guajira","Uribia","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","Caribe","Caribe - Guajira","Directos Caribe - Ay.Sharimahana Alta Guajira","MAR CARIBE",,
16010030,"ESC AGROPECUARI  [16010030]","Pluviométrica","Convencional","Activa","15/01/1965",,1275,"7,5833333330","-72,61666667","Norte De Santander","Chinácota","Area Operativa 08 - Santanderes-Arauca","FEDERACIÓN NACIONAL DE CAFETEROS","Caribe","Catatumbo","Río Pamplonita",,,
16010200,"BLONAY  [16010200]","Pluviométrica","Convencional","Suspendida","15/01/1964","15/04/1968",1235,"7,5833333330","-72,61666667","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
16010210,"ACUEDUCTO PLANTA [16010210]","Pluviométrica","Convencional","Suspendida","15/04/1963","15/02/1968",426,"7,85","-72,53333333","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Zulia",,,
16010220,"EDIFICIO SAN JOSE  [16010220]","Pluviométrica","Convencional","Suspendida","15/05/1962","15/02/1968",650,"7,8833333330","-72,50","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
16010230,"CUCUTA FERROCARRIL  [16010230]","Pluviométrica","Convencional","Suspendida","15/01/1931","15/03/1957",215,"7,90","-72,50","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","MINISTERIO DE AGRICULTURA","Caribe","Catatumbo","Río Pamplonita",,,
16010240,"CENTRALES ELECTRIC  [16010240]","Pluviométrica","Convencional","Suspendida","15/07/1963","15/02/1968",220,"7,9166666670","-72,48333333","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
16010250,"LUCERO EL  [16010250]","Pluviométrica","Convencional","Suspendida","15/11/1965","15/07/1967",300,"8,15","-72,41666667","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
16010260,"PTO VILLAMIZAR  [16010260]","Pluviométrica","Convencional","Suspendida","15/03/1934","15/11/1939",130,"8,3166666670","-72,43333333","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","MINISTERIO DE AGRICULTURA","Caribe","Catatumbo","Río Pamplonita",,,
16010270,"CUCUTA  [16010270]","Pluviométrica","Convencional","Suspendida","15/01/1955","15/02/1967",216,"7,95","-72,50","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)","Caribe","Catatumbo","Río Pamplonita",,,
16010280,"SAN FAUSTINO  [16010280]","Pluviométrica","Convencional","Suspendida","15/04/1964","15/12/1968",200,"8,0666666670","-72,40","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
16010300,"PAMPLONA  [16010300]","Pluviométrica","Convencional","Suspendida","15/02/1924","15/04/1964",2400,"7,3833333330","-72,68333333","Norte De Santander","Pamplona","Area Operativa 08 - Santanderes-Arauca","MINISTERIO DE AGRICULTURA","Caribe","Catatumbo","Río Pamplonita",,,
16010310,"APTO CUCUTA  [16010310]","Pluviométrica","Convencional","Suspendida","15/08/1965","15/10/1968",240,"7,9333333330","-72,50","Norte De Santander","Cúcuta","Area Operativa 08 - Santanderes-Arauca","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA","Caribe","Catatumbo","Río Pamplonita",,,
